episode,robots_requested,seed,robots_spawned,robots_completed,completion_rate,safe_success,ticks,makespan,collisions,waits,replans,blocked_intents,epsilon,q_states,q_decisions,q_updates,q_wait_actions,q_yield_actions,q_replan_actions
754,40,147461772,40,40,1.0,False,220,220,3,49,24,51,0.020757706290902275,507,39843,39843,29732,10111,0
755,45,840783565,45,45,1.0,False,198,198,2,36,20,43,0.020695433172029567,507,39886,39886,29752,10134,0
756,50,585490941,50,50,1.0,False,198,198,1,79,33,84,0.02063334687251348,507,39970,39970,29798,10172,0
757,10,767656566,10,10,1.0,True,171,171,0,6,5,11,0.020571446831895938,507,39981,39981,29803,10178,0
758,20,66352318,20,20,1.0,True,178,178,0,0,0,0,0.02050973249140025,507,39981,39981,29803,10178,0
759,30,877131833,30,30,1.0,True,195,195,0,28,14,28,0.02044820329392605,507,40009,40009,29817,10192,0
760,40,599951100,40,40,1.0,False,194,194,2,29,18,32,0.02038685868404427,507,40041,40041,29836,10205,0
761,45,708532534,45,45,1.0,False,211,211,1,37,21,40,0.020325698107992136,507,40081,40081,29855,10226,0
762,50,659812342,50,50,1.0,False,219,219,2,102,46,107,0.02026472101366816,507,40188,40188,29934,10254,0
763,10,766998041,10,10,1.0,True,200,200,0,3,1,3,0.020203926850627156,507,40191,40191,29937,10254,0
764,20,104065276,20,20,1.0,True,193,193,0,2,1,2,0.020143315070075274,507,40193,40193,29938,10255,0
765,30,32743522,30,30,1.0,True,207,207,0,29,12,29,0.020082885124865047,507,40222,40222,29953,10269,0
766,40,460233615,40,40,1.0,False,208,208,1,56,27,56,0.020022636469490453,507,40278,40278,29994,10284,0
767,45,588621283,45,45,1.0,False,214,214,4,108,51,112,0.01996256856008198,507,40390,40390,30069,10321,0
768,50,421223321,50,50,1.0,False,201,201,5,103,55,114,0.019902680854401736,507,40504,40504,30145,10359,0
769,10,364880740,10,10,1.0,True,191,191,0,2,1,2,0.01984297281183853,507,40506,40506,30145,10361,0
770,20,274886645,20,20,1.0,True,192,192,0,7,3,7,0.019783443893403016,507,40513,40513,30150,10363,0
771,30,911655862,30,30,1.0,True,221,221,0,27,12,30,0.019724093561722805,507,40543,40543,30174,10369,0
772,40,391821882,40,40,1.0,False,207,207,1,41,24,51,0.019664921281037636,509,40594,40594,30214,10380,0
773,45,406314903,45,45,1.0,False,224,224,2,82,42,90,0.019605926517194523,510,40684,40684,30267,10417,0
774,50,951362596,50,50,1.0,True,193,193,0,34,16,41,0.01954710873764294,510,40725,40725,30285,10440,0
775,10,369649941,10,10,1.0,True,192,192,0,0,0,0,0.01948846741143001,510,40725,40725,30285,10440,0
776,20,239053278,20,20,1.0,True,199,199,0,10,8,15,0.01943000200919572,510,40740,40740,30295,10445,0
777,30,542298601,30,30,1.0,True,201,201,0,19,9,22,0.01937171200316813,510,40762,40762,30306,10456,0
778,40,122127198,40,40,1.0,False,198,198,2,59,31,75,0.01931359686715863,510,40837,40837,30348,10489,0
779,45,558109795,45,45,1.0,False,204,204,1,42,21,47,0.019255656076557152,510,40884,40884,30373,10511,0
780,50,359437984,50,50,1.0,False,220,220,3,220,95,225,0.01919788910832748,510,41109,41109,30516,10593,0
781,10,408048070,10,10,1.0,True,182,182,0,4,3,5,0.0191402954410025,510,41114,41114,30517,10597,0
782,20,181766584,20,20,1.0,True,205,205,0,20,15,25,0.019082874554679493,510,41139,41139,30526,10613,0
783,30,108098693,30,30,1.0,False,204,204,1,31,17,31,0.019025625931015453,510,41170,41170,30547,10623,0
784,40,25131972,40,40,1.0,True,204,204,0,35,24,40,0.018968549053222407,510,41210,41210,30567,10643,0
785,45,753560285,45,45,1.0,False,216,216,2,61,34,68,0.01891164340606274,510,41278,41278,30607,10671,0
786,50,980191703,50,50,1.0,False,199,199,2,90,59,98,0.01885490847584455,510,41376,41376,30659,10717,0
787,10,330818921,10,10,1.0,True,176,176,0,0,0,0,0.01879834375041702,510,41376,41376,30659,10717,0
788,20,588077517,20,20,1.0,True,191,191,0,8,6,11,0.018741948719165766,510,41387,41387,30661,10726,0
789,30,278380465,30,30,1.0,False,218,218,1,23,13,24,0.018685722873008268,510,41411,41411,30675,10736,0
790,40,28526920,40,40,1.0,False,196,196,2,38,24,48,0.018629665704389245,510,41459,41459,30701,10758,0
791,45,773727755,45,45,1.0,False,214,214,3,98,49,101,0.018573776707276078,510,41560,41560,30768,10792,0
792,50,570419588,50,50,1.0,False,202,202,5,139,71,157,0.01851805537715425,510,41717,41717,30867,10850,0
793,10,915868352,10,10,1.0,True,193,193,0,1,2,2,0.01846250121102279,510,41719,41719,30867,10852,0
794,20,186995031,20,20,1.0,True,209,209,0,9,4,9,0.01840711370738972,510,41728,41728,30872,10856,0
795,30,610129965,30,30,1.0,True,215,215,0,23,11,24,0.01835189236626755,510,41752,41752,30881,10871,0
796,40,518949404,40,40,1.0,False,227,227,4,93,48,97,0.018296836689168747,510,41849,41849,30960,10889,0
797,45,460469379,45,45,1.0,True,238,238,0,73,36,78,0.01824194617910124,510,41927,41927,31013,10914,0
798,50,818111285,50,50,1.0,False,215,215,1,70,29,76,0.018187220340563935,510,42003,42003,31067,10936,0
799,10,477250202,10,10,1.0,True,186,186,0,1,1,2,0.018132658679542245,510,42005,42005,31068,10937,0
800,20,426936553,20,20,1.0,True,209,209,0,8,3,9,0.01807826070350362,510,42014,42014,31074,10940,0
801,30,295322155,30,30,1.0,False,198,198,1,24,16,26,0.018024025921393107,510,42040,42040,31087,10953,0
802,40,840285455,40,40,1.0,False,230,230,1,53,26,56,0.017969953843628927,510,42096,42096,31123,10973,0
803,45,843154363,45,45,1.0,False,233,233,2,77,33,86,0.01791604398209804,510,42182,42182,31186,10996,0
804,50,529202729,50,50,1.0,False,205,205,1,106,46,120,0.017862295850151748,510,42302,42302,31282,11020,0
805,10,753874316,10,10,1.0,True,179,179,0,0,0,0,0.017808708962601293,510,42302,42302,31282,11020,0
806,20,86215526,20,20,1.0,False,210,210,3,17,5,17,0.01775528283571349,510,42319,42319,31296,11023,0
807,30,211446747,30,30,1.0,True,189,189,0,24,13,32,0.01770201698720635,510,42351,42351,31322,11029,0
808,40,429965778,40,40,1.0,False,210,210,3,81,46,88,0.01764891093624473,510,42439,42439,31382,11057,0
809,45,870021957,45,45,1.0,True,205,205,0,71,31,80,0.017595964203435996,510,42519,42519,31438,11081,0
810,50,639417131,50,50,1.0,False,218,218,2,60,29,65,0.01754317631082569,510,42584,42584,31485,11099,0
811,10,835146886,10,10,1.0,True,178,178,0,0,0,0,0.017490546781893213,510,42584,42584,31485,11099,0
812,20,915641294,20,20,1.0,True,191,191,0,12,5,12,0.01743807514154753,510,42596,42596,31492,11104,0
813,30,776387722,30,30,1.0,True,191,191,0,12,7,15,0.01738576091612289,510,42611,42611,31502,11109,0
814,40,565964452,40,40,1.0,True,211,211,0,23,9,24,0.01733360363337452,510,42635,42635,31515,11120,0
815,45,461457903,45,45,1.0,False,207,207,3,86,43,89,0.017281602822474394,512,42724,42724,31571,11153,0
816,50,408437587,50,50,1.0,False,234,234,5,105,53,122,0.01722975801400697,512,42846,42846,31665,11181,0
817,10,166122531,10,10,1.0,True,181,181,0,0,0,0,0.017178068739964948,512,42846,42846,31665,11181,0
818,20,754326348,20,20,1.0,True,184,184,0,8,3,9,0.017126534533745054,512,42855,42855,31670,11185,0
819,30,398314706,30,30,1.0,True,192,192,0,23,11,25,0.017075154930143818,512,42880,42880,31685,11195,0
820,40,878628218,40,40,1.0,True,197,197,0,25,16,30,0.017023929465353388,512,42910,42910,31703,11207,0
821,45,55256649,45,43,0.9555555555555556,False,700,700,1,1135,388,1141,0.016972857676957328,512,44051,44051,32623,11428,0
822,50,992519676,50,50,1.0,False,202,202,2,44,23,50,0.016921939103926455,512,44101,44101,32657,11444,0
823,10,773619907,10,10,1.0,True,184,184,0,0,0,0,0.016871173286614676,512,44101,44101,32657,11444,0
824,20,934675778,20,20,1.0,True,193,193,0,19,9,24,0.016820559766754832,512,44125,44125,32673,11452,0
825,30,188159837,30,30,1.0,True,199,199,0,27,12,31,0.01677009808745457,512,44156,44156,32691,11465,0
826,40,937239833,40,40,1.0,True,208,208,0,49,25,52,0.016719787793192206,512,44208,44208,32724,11484,0
827,45,574177412,45,45,1.0,False,197,197,2,50,25,55,0.01666962842981263,512,44263,44263,32763,11500,0
828,50,365345994,50,50,1.0,False,234,234,3,117,56,124,0.016619619544523193,512,44387,44387,32831,11556,0
829,10,364152003,10,10,1.0,True,187,187,0,0,0,0,0.016569760685889622,512,44387,44387,32831,11556,0
830,20,405788980,20,20,1.0,True,189,189,0,9,4,11,0.016520051403831955,512,44398,44398,32838,11560,0
831,30,346452762,30,30,1.0,True,188,188,0,25,14,30,0.01647049124962046,512,44428,44428,32858,11570,0
832,40,664372366,40,40,1.0,True,206,206,0,51,22,56,0.016421079775871598,512,44484,44484,32897,11587,0
833,45,324723072,45,45,1.0,False,216,216,2,51,24,55,0.016371816536543984,512,44539,44539,32933,11606,0
834,50,128730890,50,50,1.0,False,227,227,2,131,68,146,0.01632270108693435,512,44685,44685,33023,11662,0
835,10,332800649,10,10,1.0,True,191,191,0,0,0,0,0.016273732983673548,512,44685,44685,33023,11662,0
836,20,330692906,20,20,1.0,True,186,186,0,21,11,21,0.016224911784722528,512,44706,44706,33033,11673,0
837,30,390002073,30,30,1.0,True,207,207,0,19,9,20,0.01617623704936836,512,44726,44726,33045,11681,0
838,40,398235573,40,40,1.0,False,193,193,1,40,21,45,0.016127708338220255,512,44771,44771,33072,11699,0
839,45,826304558,45,45,1.0,False,206,206,5,73,39,83,0.016079325213205594,512,44854,44854,33125,11729,0
840,50,220938405,50,50,1.0,False,258,258,9,133,73,143,0.016031087237565977,512,44997,44997,33214,11783,0
841,10,971518737,10,10,1.0,True,185,185,0,0,0,0,0.015982993975853278,512,44997,44997,33214,11783,0
842,20,198924582,20,20,1.0,True,201,201,0,15,7,15,0.01593504499392572,512,45012,45012,33217,11795,0
843,30,808720669,30,30,1.0,False,220,220,1,68,35,74,0.01588723985894394,512,45086,45086,33258,11828,0
844,40,700786482,40,40,1.0,False,216,216,2,65,36,68,0.015839578139367108,512,45154,45154,33300,11854,0
845,45,973019488,45,45,1.0,False,211,211,2,89,51,93,0.015792059404949006,512,45247,45247,33360,11887,0
846,50,332425898,50,50,1.0,False,217,217,3,126,67,143,0.015744683226734158,512,45390,45390,33446,11944,0
847,10,636173455,10,10,1.0,True,215,215,0,5,2,5,0.015697449177053957,512,45395,45395,33449,11946,0
848,20,61412623,20,20,1.0,True,199,199,0,9,7,11,0.015650356829522795,512,45406,45406,33454,11952,0
849,30,425069103,30,30,1.0,True,221,221,0,19,9,21,0.015603405759034227,512,45427,45427,33465,11962,0
850,40,856890874,40,40,1.0,True,184,184,0,21,8,21,0.015556595541757125,512,45448,45448,33481,11967,0
851,45,553186392,45,45,1.0,False,193,193,2,69,39,69,0.015509925755131854,512,45517,45517,33528,11989,0
852,50,237116058,50,50,1.0,False,200,200,7,118,63,123,0.015463395977866458,513,45640,45640,33609,12031,0
853,10,240313326,10,10,1.0,True,188,188,0,4,2,6,0.015417005789932858,513,45646,45646,33613,12033,0
854,20,565814460,20,20,1.0,True,192,192,0,12,6,13,0.015370754772563059,513,45659,45659,33623,12036,0
855,30,735446768,30,30,1.0,True,213,213,0,21,9,22,0.01532464250824537,513,45681,45681,33638,12043,0
856,40,555337682,40,40,1.0,False,208,208,1,42,22,47,0.015278668580720635,513,45728,45728,33673,12055,0
857,45,89358082,45,45,1.0,False,217,217,3,73,38,76,0.015232832574978473,513,45804,45804,33721,12083,0
858,50,811929342,50,50,1.0,False,218,218,6,109,60,114,0.015187134077253537,513,45918,45918,33805,12113,0
859,10,236925633,10,10,1.0,True,178,178,0,2,1,2,0.015141572675021775,513,45920,45920,33807,12113,0
860,20,581393530,20,20,1.0,True,201,201,0,4,2,4,0.01509614795699671,513,45924,45924,33810,12114,0
861,30,176477613,30,30,1.0,False,201,201,5,49,29,53,0.01505085951312572,513,45977,45977,33848,12129,0
862,40,916904465,40,40,1.0,False,226,226,1,78,41,91,0.015005706934586343,513,46068,46068,33909,12159,0
863,45,689021026,45,45,1.0,False,219,219,2,57,22,59,0.014960689813782584,513,46127,46127,33934,12193,0
864,50,554420169,50,50,1.0,False,207,207,3,54,37,65,0.014915807744341236,513,46192,46192,33974,12218,0
865,10,600032225,10,10,1.0,True,158,158,0,0,0,0,0.014871060321108211,513,46192,46192,33974,12218,0
866,20,545598089,20,20,1.0,True,199,199,0,21,9,24,0.014826447140144887,513,46216,46216,33993,12223,0
867,30,882357705,30,30,1.0,True,197,197,0,21,11,27,0.014781967798724451,513,46243,46243,34014,12229,0
868,40,298863524,40,40,1.0,False,199,199,1,31,15,35,0.014737621895328278,513,46278,46278,34041,12237,0
869,45,708291369,45,45,1.0,True,212,212,0,44,21,45,0.014693409029642293,513,46323,46323,34069,12254,0
870,50,814418934,50,50,1.0,False,205,205,6,76,43,82,0.014649328802553365,514,46405,46405,34124,12281,0
871,10,811002547,10,10,1.0,True,186,186,0,0,0,0,0.014605380816145706,514,46405,46405,34124,12281,0
872,20,315536042,20,20,1.0,True,197,197,0,15,6,15,0.014561564673697269,514,46420,46420,34135,12285,0
873,30,939189731,30,30,1.0,True,201,201,0,28,16,30,0.014517879979676178,514,46450,46450,34153,12297,0
874,40,889086551,40,40,1.0,False,210,210,1,45,25,46,0.014474326339737149,514,46496,46496,34178,12318,0
875,45,626432534,45,45,1.0,False,207,207,1,51,30,55,0.014430903360717938,514,46551,46551,34209,12342,0
876,50,876323706,50,50,1.0,False,203,203,2,77,42,79,0.014387610650635785,514,46630,46630,34265,12365,0
877,10,242055404,10,10,1.0,True,194,194,0,2,1,2,0.014344447818683877,514,46632,46632,34266,12366,0
878,20,850564458,20,20,1.0,True,181,181,0,9,3,9,0.014301414475227826,514,46641,46641,34274,12367,0
879,30,174626620,30,30,1.0,False,236,236,2,56,32,60,0.014258510231802142,514,46701,46701,34311,12390,0
880,40,919761229,40,40,1.0,False,202,202,1,34,15,34,0.014215734701106736,514,46735,46735,34333,12402,0
881,45,21889048,45,45,1.0,False,211,211,7,131,81,136,0.014173087497003415,514,46871,46871,34418,12453,0
882,50,880930817,50,50,1.0,False,208,208,1,109,56,122,0.014130568234512404,514,46993,46993,34491,12502,0
883,10,693310379,10,10,1.0,True,181,181,0,0,0,0,0.014088176529808866,514,46993,46993,34491,12502,0
884,20,422820886,20,20,1.0,True,193,193,0,10,5,12,0.01404591200021944,514,47005,47005,34496,12509,0
885,30,635117865,30,30,1.0,True,212,212,0,18,7,18,0.01400377426421878,514,47023,47023,34505,12518,0
886,40,868703841,40,40,1.0,True,272,272,0,79,42,86,0.013961762941426124,514,47109,47109,34549,12560,0
887,45,370612415,45,45,1.0,False,219,219,2,40,22,46,0.013919877652601845,514,47155,47155,34571,12584,0
888,50,432625271,50,50,1.0,False,217,217,10,151,86,166,0.01387811801964404,514,47321,47321,34680,12641,0
889,10,660264002,10,10,1.0,True,198,198,0,0,0,0,0.013836483665585108,514,47321,47321,34680,12641,0
890,20,199622274,20,20,1.0,True,208,208,0,4,2,4,0.013794974214588352,514,47325,47325,34682,12643,0
891,30,665666601,30,30,1.0,True,191,191,0,4,2,4,0.013753589291944587,514,47329,47329,34684,12645,0
892,40,458151491,40,40,1.0,False,191,191,2,43,27,46,0.013712328524068753,514,47375,47375,34714,12661,0
893,45,956448912,45,45,1.0,True,205,205,0,45,20,52,0.013671191538496547,514,47427,47427,34747,12680,0
894,50,985006681,50,50,1.0,False,228,228,4,89,45,97,0.013630177963881057,514,47524,47524,34814,12710,0
895,10,879684790,10,10,1.0,True,201,201,0,3,1,3,0.013589287429989414,514,47527,47527,34817,12710,0
896,20,954495466,20,20,1.0,True,181,181,0,11,7,14,0.013548519567699447,514,47541,47541,34825,12716,0
897,30,401416716,30,30,1.0,True,201,201,0,31,20,40,0.013507874008996348,514,47581,47581,34847,12734,0
898,40,6633117,40,40,1.0,False,197,197,1,39,16,43,0.013467350386969359,514,47624,47624,34875,12749,0
899,45,725733721,45,45,1.0,False,253,253,1,74,39,84,0.013426948335808452,514,47708,47708,34939,12769,0
900,50,7755463,50,50,1.0,True,209,209,0,49,21,56,0.013386667490801026,514,47764,47764,34975,12789,0
